,id,title,label
541,train_541,cú bắt_tay chiến_lược giữa name và name cho trải_nghiệm đầu_tư number,2
542,train_542,name lợi_nhuận trước thuế date đạt number tỷ đồng vượt kế_hoạch date,2
543,train_543,name name tiếp_tục tất toán number tỷ đồng trái_phiếu trước hạn number năm,2
544,train_544,những phi_vụ kỳ_lạ của thế_hệ nhà_đầu_tư name ở loc chơi chứng_khoán vì thất_nghiệp vì bạn xúi mua thậm_chí vì nghỉ dịch quá rảnh,1
545,train_545,mảng môi_giới và cho vay tăng mạnh chứng_khoán name lãi date gần number tỷ đồng,2
546,train_546,name name name name lợi_nhuận name trưởng percent lên kế_hoạch tăng vốn phát_triển dự_án trong nhiều năm tới,2
547,train_547,nhờ tiết_giảm chi_phí lãi vay hoá_chất name name name báo lãi quý date tăng gấp number lần cùng kỳ,2
548,train_548,name lắc mạnh trong phiên chiều name name vẫn tăng gần number điểm với lực kéo từ name name,2
549,train_549,chứng_khoán name tạm chuyển_giao dịch sang name từ đầu date,1
550,train_550,name name lợi_nhuận quý date ước đạt number tỷ đồng cao gấp number lần cùng kỳ,2
551,train_551,name name name name name tăng percent lợi_nhuận sau thuế quý date lên number tỷ đồng,2
552,train_552,name name báo lãi date gấp đôi cùng kỳ giá cổ_phiếu tăng gấp rưỡi từ đầu date,2
553,train_553,thị_giá name vượt number đồng name của name vẫn đăng_ký mua number triệu cổ_phiếu,2
554,train_554,name name dành tặng nhà_đầu_tư number vnd phí giao_dịch,1
555,train_555,name name chốt danh_sách cổ_đông phát_hành hơn number triệu cổ_phiếu trả cổ_tức,2
556,train_556,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
557,train_557,name name đạt lãi kỷ_lục trong quý date với number tỷ đồng cao gấp number lần cùng kỳ,2
558,train_558,khối ngoại không còn mua name name với mức giá chênh hàng chục phần_trăm phải_chăng cổ_phiếu kín room đã hết hấp_dẫn ?,0
559,train_559,number rào_cản lớn cần đạt nếu muốn niêm_yết tại loc thông_qua name công_bố thông_tin kiểm_soát nội_bộ và định_giá,1
560,train_560,name name name name name name name name name name name name name name name name name name name name name name name name name tin giao_dịch lượng lớn cổ_phiếu,1
561,train_561,chứng_khoán name name name lợi_nhuận name name vượt cả date,2
562,train_562,name name quý date lợi_nhuận tăng percent lên number tỷ đồng,2
563,train_563,name và name giữ vững number vị_trí lớn nhất trong rổ name với tỷ_trọng percent nhiều cổ_phiếu ngân_hàng lớn bị giảm tỷ_trọng,1
564,train_564,name công_ty mẹ lãi number tỷ đồng quý date dư_nợ margin vượt number tỷ đồng,2
565,train_565,name name name name name và name chính_thức lọt rổ name trong kỳ review date,2
566,train_566,name đạt number tỷ lợi_nhuận sau thuế trong quý date tăng percent so với cùng kỳ,2
567,train_567,danh_mục tự doanh của chứng_khoán name quý date đã bán hết các mã name name …,0
568,train_568,lợi_nhuận date của công_ty sản_xuất phồng_tôm name name sụt_giảm percent,0
569,train_569,name name name lãi date hơn number tỷ đồng trong khi cùng kỳ kinh_doanh thua_lỗ,2
570,train_570,phiên date thị_trường tăng mạnh khối ngoại_tiếp tục bán ròng number tỷ đồng,0
571,train_571,tăng vọt number điểm name vượt đỉnh lịch_sử,2
572,train_572,name name name đến lượt name đề_xuất cho chủ_tịch hđqt nâng sở_hữu không cần chào mua công_khai,2
573,train_573,chứng_khoán name trình đhcđ thông_qua phương_án tạm chuyển_giao dịch sang name,1
574,train_574,name bổ_sung nhân_sự ngoại cho mục_tiêu tăng_trưởng percent date,2
575,train_575,thuỷ_điện name name name name báo lãi quý date tăng gấp number lần cùng kỳ,2
576,train_576,chủ_sở_hữu thương_hiệu name báo lãi quý date tăng percent,2
577,train_577,name name lên kế_hoạch niêm_yết name đặt mục_tiêu tăng_trưởng lợi_nhuận percent trong date,2
578,train_578,name name đăng_ký bán hơn number triệu cổ_phiếu quỹ từ date đến date,0
579,train_579,chứng_khoán loc name thông_qua phương_án tăng vốn lên number tỷ đồng lên kế_hoạch niêm_yết cổ_phiếu,2
580,train_580,name thế dòng tiền thanh khoản khủng – vẫn chưa phải là phân_phối,1
581,train_581,name name báo lãi quý date gấp number lần cùng kỳ vượt percent chỉ_tiêu lợi_nhuận cả năm,2
582,train_582,hàng_loạt doanh_nghiệp tặng quà đầy bất_ngờ cho cổ_đông,1
583,train_583,điểm_danh những doanh_nghiệp chốt quyền nhận cổ_tức bằng tiền bằng cổ_phiếu và cổ_phiếu thưởng tuần từ number date,2
584,train_584,name thị_trường phân_hoá name name có_thể không tăng mạnh trong tuần number date,1
585,train_585,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
586,train_586,tiêu_điểm xử_phạt tuần qua thêm nhiều doanh_nghiệp và cá_nhân bị name phạt,0
587,train_587,name tất toán gần number tỷ đồng danh_mục tự doanh lãi date gấp number lần cùng kỳ date,2
588,train_588,[ quy_tắc đầu_tư vàng ] nhà_sáng_lập name chia_sẻ bí_quyết giảm_thiểu rủi_ro trong đầu_tư chứng_khoán,1
589,train_589,name name name name date lãi number tỷ đồng hoàn_thành percent kế_hoạch cả date,2
590,train_590,giảm mạnh chi_phí dịch_vụ hàng không name có lãi number tỷ đồng trong date,2
591,train_591,lịch chốt quyền nhận cổ_tức bằng tiền của number doanh_nghiệp,2
592,train_592,điện_lực name name name date báo lỗ number tỷ đồng,0
593,train_593,name phiên name cháy hàng danh_hiệu doanh_nghiệp ngành muối duy_nhất trên sàn sắp có truyền nhân ?,1
594,train_594,name phát_hành number triệu name trái_phiếu quốc_tế quyền chọn nhận cổ_phiếu name giá number đồng / cp,2
595,train_595,đhđcđ name name tiên dùng vốn huy_động để mở_rộng quy_mô quý date lợi_nhuận tăng percent lên number tỷ đồng,2
596,train_596,name name dự_kiến doanh_thu lợi_nhuận quý name tăng mạnh,2
597,train_597,lãi lớn name name chốt quyền nhận cổ_tức bằng tiền tỷ_lệ percent,2
598,train_598,name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
599,train_599,nhà_đầu_tư chú_ý cổ_phiếu name sắp bị huỷ niêm_yết bắt_buộc trên name,0
600,train_600,nhờ tiết_giảm chi_phí name name báo quý date tăng gấp number lần cùng kỳ,2
601,train_601,đón_đầu xu_hướng nâng hạng khối ngoại có_thể đẩy_mạnh mua ròng cổ_phiếu loc từ nửa cuối date ?,2
602,train_602,name name chủ_tịch name đã bán ra number cổ_phiếu giảm sở_hữu xuống còn percent vốn,0
603,train_603,tiết_giảm chi_phí lãi vay name name báo lãi quý date tăng percent so với cùng kỳ,2
604,train_604,doanh_nghiệp niêm_yết sắp huy_động gần number tỷ đồng qua phát_hành tăng vốn name và name name đầu_bảng,2
605,train_605,một cá_nhân bị phạt nặng vì dùng number tài_khoản thao_túng giá cổ_phiếu name,0
606,train_606,đhđcđ name vấp phải đối_thủ mảng khí name đặt kế_hoạch lợi_nhuận thấp nhất từ date dù giá dầu tăng,0
607,train_607,doanh_nhân name hiểu mình để độc_lập đưa ra quyết_định đầu_tư,1
608,train_608,hồi_phục tốt name chỉ còn giảm number điểm,0
609,train_609,quý date name lãi number tỷ đồng ra_mắt nền_tảng đầu_tư cộng_đồng icopy,2
610,train_610,name đẩy_mạnh tư_vấn phát_hành trái_phiếu cho name,0
611,train_611,nhiều name đang đói mục_tiêu cơ_hội rộng_mở cho khả_năng name name thành_công tại loc ?,1
612,train_612,name name trình cổ_đông phương_án chuyển sàn name chia cổ_tức date với tỷ_lệ percent,2
613,train_613,name date lãi number tỷ đồng vượt percent kế_hoạch cả date,2
614,train_614,name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
615,train_615,thấy gì qua chiến_lược cổ_tức của doanh_nghiệp trên sàn chứng_khoán ?,1
616,train_616,đhcđ name tỷ_suất lợi_nhuận của chúng_ta ngay cả các công_ty trên thế_giới cũng phải thèm_khát,2
617,train_617,name name date lãi number tỷ đồng tăng percent so với cùng kỳ,2
618,train_618,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
619,train_619,name khối ngoại không còn tác_động lớn nhà_đầu_tư nội là động_lực đưa thị_trường đi lên tầm cao mới,2
620,train_620,name name đạt lợi_nhuận gấp number lần cùng kỳ date hoàn_thành percent kế_hoạch date,2
621,train_621,trái với sự thăng_hoa của thị_trường không ít name ngược dòng giảm sâu từ đầu date,0
622,train_622,name name date đặt mục_tiêu lãi number tỷ đồng – đi ngang so với date,1
623,train_623,thuỷ_điện loc loc name date lãi number tỷ đồng cao gấp number lần cùng kỳ date,2
624,train_624,name name date đặt mục_tiêu lãi number tỷ đồng cao gấp đôi date,2
625,train_625,hưởng lợi từ giá thép tăng name lãi cao kỷ_lục trong date,2
626,train_626,name name quý date công_ty mẹ đạt number đồng / cổ_phiếu bằng cả date,2
627,train_627,loc loc name date lãi number tỷ đồng cao gấp hơn number lần cùng kỳ,2
628,train_628,tư_vấn xây_dựng điện number name name hoạch lãi trước thuế date đi ngang với number tỷ đồng,1
629,train_629,name tăng percent từ đầu date một cá_nhân vẫn mua vào number triệu cổ_phiếu,2
630,train_630,thuỷ_điện loc name date lãi number tỷ đồng hoàn_thành percent mục_tiêu cả date,2
631,train_631,name tăng percent từ đầu năm một lãnh_đạo địa_ốc name muốn bán bớt number triệu cổ_phiếu để giải_quyết nhu_cầu tài_chính,0
632,train_632,name áp_dụng cải_tiến về kỹ_thuật vận_hành tình_trạng quá_tải đã giảm bớt,2
633,train_633,cổ_phiếu name lập đỉnh mới vốn hoá name bằng tổng name name và name cộng lại,2
634,train_634,chứng_khoán name ghi_nhận kết_quả kinh_doanh ấn_tượng trong quý date,2
635,train_635,phiên date khối ngoại_tiếp tục bán ròng gần number tỷ đồng tập_trung xả name,0
636,train_636,loc name lỗ lớn number tỷ đồng ngay date,0
637,train_637,name măng name name name bị truy_thu và phạt hơn number tỷ đồng_tiền thuế,0
638,train_638,name name name tiếp_tục chia cổ_tức đợt number với tỷ_lệ percent,2
639,train_639,name name tiếp_tục tăng vốn lên number tỷ đồng_vốn_hoá dự_kiến number tỷ name theo định_giá của chủ_tịch name,2
640,train_640,name vừa bán bớt number triệu cổ_phiếu name name,0
641,train_641,chứng_khoán name dự_kiến tăng vốn_điều_lệ lên number tỷ đồng đặt mục_tiêu lợi_nhuận tăng_trưởng hơn percent,2
642,train_642,lịch chốt quyền nhận cổ_tức bằng tiền của number doanh_nghiệp,2
643,train_643,cổ_phiếu ngân_hàng chứng_khoán đồng_loạt điều_chỉnh name name mất mốc number điểm,0
644,train_644,name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
645,train_645,loc name date lãi number tỷ đồng tăng percent so với cùng kỳ,2
646,train_646,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
647,train_647,tài_sản người giàu loc tăng mạnh thêm number nhân_vật tiệm_cận danh_sách tỷ_phú đô_la,2
648,train_648,name sẽ là chủ_tịch name ?,1
649,train_649,đầu_tư cổ_phiếu bất_động_sản nào trong thời_kỳ giá đất tăng phi_mã ?,1
650,train_650,name cũng muốn name tại loc kỳ_vọng định_giá number tỷ name,1
651,train_651,giá thép tăng mạnh name name name name báo lãi date tăng percent so với cùng kỳ hoàn_thành percent kế_hoạch,2
652,train_652,ishare name thay_đổi chỉ_số tham_chiếu thị_trường loc có_thể chỉ còn chiếm percent danh_mục thay_vì percent như kỳ_vọng cũ,0
653,train_653,name giữ vị_trí số number thị_phần môi_giới name name và phái_sinh trong quý date,2
654,train_654,nắm trong tay number nhân_sự một thành_viên của name đang hướng tới nhiều lĩnh_vực kinh_doanh tiềm_năng ngoài viễn_thông,2
655,train_655,name được dự_báo lên number number điểm tôi có nên vay bố_mẹ number triệu đồng để đầu_tư chứng_khoán ?,1
656,train_656,name name chốt quyền trả cổ_tức date bằng tiền tỷ_lệ percent,2
657,train_657,doanh_thu sụt_giảm hơn number tỷ đồng nhiệt_điện name name name vẫn có lãi date tăng_trưởng so với cùng kỳ date,2
658,train_658,phiên date khối ngoại bán ròng hơn number tỷ đồng tập_trung bán name name name,0
659,train_659,thị_trường_chứng_khoán trong cơn say tiền nhà_đầu_tư name có tỉnh ?,1
660,train_660,dự_thảo sắp_xếp lại name chuyển toàn_bộ giao_dịch cổ_phiếu về name từ năm number,1
661,train_661,đảo chiều bất_ngờ phiên chiều name tăng gần number điểm,2
662,train_662,loc loc name sắp phát_hành hơn number triệu cổ_phần date sẽ tiếp_tục name các dự_án điện gió,2
663,train_663,name chỉ lỗ hơn number tỷ đồng trong quý date doanh_thu bán rượu tăng đột_biến percent,1
664,train_664,ông name đăng_ký mua number triệu cổ_phiếu của name name,2
665,train_665,name thông_tin chính_thức về khả_năng niêm_yết name tại loc nhắc đến name là một trong các khả_năng,2
666,train_666,tín_dụng chảy vào chứng_khoán có tháng tăng nóng hiện dư_nợ hơn number tỷ đồng,0
667,train_667,name loc name date lãi number tỷ đồng cao gấp gần number lần cùng kỳ,2
668,train_668,name name triển_khai phương_án phát_hành number triệu cổ_phiếu tăng vốn_điều_lệ lên gấp đôi,2
669,train_669,name name name name name name name name name name name name name tr1 name thông_tin giao_dịch lượng lớn cổ_phiếu,1
670,train_670,name phát_hành number tỷ trái_phiếu với name,0
671,train_671,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
672,train_672,hiện_tượng của ngành tôm công_ty kín_tiếng xuất_khẩu gần number triệu name name number đồng lợi_nhuận date cao hơn cả vua tôm loc,2
673,train_673,khát_khao viết tiếp câu_chuyện của thế_giới name động theo_đuổi thần_tượng name nhưng cổ_phiếu name đang bị cả name và name bán mạnh kể từ date,0
674,train_674,name name name name name name có tiềm_năng tăng_trưởng lớn cổ_phiếu ngân_hàng xứng_đáng được định_giá cao hơn,2
675,train_675,name name muốn tăng sở_hữu tại phồng_tôm name name lên percent vốn,2
676,train_676,lỗ luỹ kế vượt vốn_điều_lệ cổ_phiếu name của name sắp bị huỷ niêm_yết,0
677,train_677,nhiệt_điện name name name date bất_ngờ báo lỗ number tỷ đồng,0
678,train_678,name name khoán name names đặt mục_tiêu lãi number tỷ đồng date trên cơ_sở name name dao_động quanh number number điểm,2
679,train_679,thị_trường đỏ_lửa khối ngoại trở_lại mua ròng trong phiên date,2
680,train_680,name name name name đăng_ký mua thêm number triệu cổ_phiếu name của name,2
681,train_681,cổ_phiếu name tăng trần number phiên liên_tiếp,2
682,train_682,name name name name lượng đặt mua gấp number lần số cổ_phần mang ra chào_bán,2
683,train_683,name name lợi_nhuận giảm sau kiểm_toán bị nghi_ngờ khả_năng hoạt_động liên_tục,0
684,train_684,chuyên_gia name name name đổ tiền vào chứng_khoán và bất_động_sản một phần do còn bị hạn_chế về kênh đầu_tư,1
685,train_685,thanh khoản thị_trường lên hơn number tỷ đồng name name giảm điểm bất_chấp_lực kéo từ nhóm name,0
686,train_686,name name name name name name name name name name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
687,train_687,doanh_thu của name name tăng mạnh trong date,2
688,train_688,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
689,train_689,date công_ty mẹ cao_su name name name lãi number tỷ đồng giảm percent so với cùng kỳ date,0
690,train_690,tiếp đà hưng_phấn name name hướng tới mốc number điểm ?,2
691,train_691,thua_lỗ gần number tỷ đồng bị nghi_ngờ khả_năng hoạt_động cổ_phiếu name vẫn tăng trần number phiên liên_tiếp,2
692,train_692,name name lãi lớn ngay date trình kế_hoạch lãi number tỷ đồng date,2
693,train_693,name name lạc_quan vào name name name nâng mục_tiêu name name lên number điểm vào cuối date,2
694,train_694,name name dự_kiến name tại loc kỳ_vọng định_giá đạt tối_thiểu number tỷ name sau niêm_yết,1
695,train_695,number ngân_hàng họp cổ_đông trong number ngày,1
696,train_696,vượt đỉnh cũ đưa giá_trị name lên hơn number tỷ name tài_sản tỷ_phú name trên name sắp đạt number tỷ name,2
697,train_697,name giải phiên number tỷ name đã cải_tiến giải_pháp kỹ_thuật hỗ_trợ hệ_thống tăng năng_lực xử_lý lệnh việc phối_hợp với name được triển_khai song_song,2
698,train_698,name name đặt kế_hoạch lãi sau thuế date giảm gần nửa về mức number tỷ đồng,0
699,train_699,name name tái cấu_trúc mảng năng_lượng đặt kế_hoạch đi ngang trong date,1
700,train_700,name vẫn tăng kịch trần dù lỗ luỹ kế sau kiểm_toán tăng thêm hơn number tỷ đồng,0
701,train_701,giá_trị khớp lệnh name lập kỷ_lục number tỷ name name tăng mạnh nhất loc phiên date,2
702,train_702,name name đặt kế_hoạch lãi sau thuế trên nghìn tỷ date,2
703,train_703,phiên date khối ngoại_tiếp tục bán ròng tập_trung bán cổ_phiếu ngân_hàng,0
704,train_704,name tăng mạnh number điểm thanh khoản sàn name vọt lên number nghìn tỷ,2
705,train_705,đầu_tư name su name name name date báo lãi number tỷ đồng trong khi cùng kỳ thua_lỗ,2
706,train_706,name name lên_tiếng giải_trình ý_kiến ngoại_trừ của kiểm_toán về khoản đầu_tư vào name name name,1
707,train_707,chứng_khoán đua tăng vốn cơ_hội nên chụp lấy,2
708,train_708,đhcđ name name đặt mục_tiêu lãi gấp number lần date đưa name lên sàn với giá number nghìn đồng / cổ vào quý date,2
709,train_709,chứng_khoán name name name chuẩn_bị chốt quyền trả cổ_tức percent bằng tiền,2
710,train_710,name lên sàn chứng_khoán tăng gần percent trong ngày chào sàn,2
711,train_711,name tiếp_tục có các động_thái bán tài_sản lớn,0
712,train_712,name name number lý_do khiến người name name đổ_xô vào chứng_khoán và vì sao nhà_đầu_tư name không còn là gà ?,1
713,train_713,tiêu_điểm xử_phạt tuần qua rất nhiều cá_nhân bị name phạt,0
714,train_714,name name name chứng_khoán name name tự_tin với kế_hoạch date,1
715,train_715,tỷ_suất lợi_nhuận cao chót_vót number công_ty tôm giống có name number đồng định_giá cao hơn cả vua tôm name dù doanh_thu chỉ bằng date,2
716,train_716,điểm_danh những doanh_nghiệp chốt quyền nhận cổ_tức bằng tiền bằng cổ_phiếu và cổ_phiếu thưởng tuần từ number date,2
717,train_717,name chứng_khoán name name thế công_nghệ và tiềm_lực tài_chính giúp lượng tài_khoản mở mới tăng gấp number lần,2
718,train_718,name thế dòng tiền chỉnh thuần_tuý kỹ_thuật cơ_hội tăng vẫn còn,2
719,train_719,name name name name date đặt mục_tiêu lãi number tỷ đồng,2
720,train_720,name các thông_tin vĩ_mô trong và ngoài nước đang ủng_hộ nhịp tăng của thị_trường name name hướng tới vùng number điểm,2
721,train_721,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
722,train_722,name date lãi number tỷ đồng cao gấp gần number lần cùng kỳ date,2
723,train_723,name name date lãi vỏn_vẹn number triệu đồng – thấp nhất kể từ date,0
724,train_724,name name âm_thầm lọt name number tỷ_phú giàu nhất sàn tiến sát vị_trí của bà name,1
725,train_725,loc loc name date lãi number tỷ đồng tăng percent so với cùng kỳ,2
726,train_726,chọn cạnh_tranh thay_vì bán lại cho name tương_ớt name tiếp_tục sống khoẻ khi trả cổ_tức percent name đạt number đồng,2
727,train_727,name name đặt kế_hoạch đi lùi lợi_nhuận dự_kiến vào mức number tỷ đồng,0
728,train_728,name triển_vọng vĩ_mô lạc_quan name name có_thể lên mốc number điểm trong năm nay,2
729,train_729,cổ_phiếu name ra khỏi diện bị kiểm_soát,2
730,train_730,name name name name kế_hoạch name number tỷ đồng tiếp_tục tìm_kiếm đối_tác chiến_lược,1
731,train_731,tgđ name thị_phần môi_giới thời_gian qua tương_đối ảo ước lợi_nhuận date đạt number tỷ đồng,1
732,train_732,name name ước lãi number tỷ đồng trong date gấp đôi kế_hoạch nhờ thoái vốn name name,2
733,train_733,ông name name mà bỏ name sau_này ân_hận,2
734,train_734,liên_tục lướt_sóng nhóm name lại mua thêm number triệu cổ_phiếu name trong những ngày đầu date,2
735,train_735,một cá_nhân bán number triệu cổ_phiếu và không còn là cổ_đông lớn của name,0
736,train_736,name chứng_khoán name name name tôi có_thể ra khỏi top number thị_phần môi_giới nhưng tỷ_suất lợi_nhuận mảng này vẫn cao nhất,2
737,train_737,name name ngân_hàng dẫn_dắt name name hướng đến vùng number điểm trong date,2
738,train_738,name name name name bất_ngờ tăng kế_hoạch kinh_doanh date mục_tiêu trở_thành nhà_phân_phối name lớn của name với doanh_thu number tỷ name,2
739,train_739,giám_đốc tư_vấn đầu_tư name khối ngoại không ảnh_hưởng quá lớn tới name loc như một thập_kỷ trước date sẽ có thêm number tỷ cho vay margin,2
740,train_740,kế_hoạch doanh_thu number tỷ của loc nguồn thu đáng_kể sẽ đến từ name name,1
741,train_741,name name đốc name ông name thị_phần môi_giới hiện_nay có yếu_tố ảo hầu_hết name hàng name đều đang phải cân_nhắc,1
742,train_742,đhđcđ name name date mảng name sẽ bùng_nổ trở_lại với tổng quy_mô dự_kiến number tỷ name date ước lãi number tỷ đồng,2
743,train_743,khối ngoại mua ròng đột_biến hơn number tỷ đồng trong phiên date,2
744,train_744,name name name tăng mạnh name chốt phiên cuối tuần giảm nhẹ,1
745,train_745,name su loc đặt kế_hoạch lãi date tăng_trưởng hơn percent so với cùng kỳ date,2
746,train_746,name name hoàn_tất nhà_máy điện mặt_trời name tổng đầu_tư lên đến number tỷ đồng,2
747,train_747,loc loc name chốt danh_sách cổ_đông nhận cổ_tức bằng tiền tỷ_lệ percent,2
748,train_748,chứng_khoán name name name số_lượng cổ_đông tăng đột_biến lên hơn number người date thực_hiện đến percent kế_hoạch năm với number tỷ lãi trước thuế,2
749,train_749,name name name name không sợ mất cơ_hội chỉ sợ mất tiền !,1
750,train_750,name name name bất_ngờ đặt mục_tiêu lỗ number tỷ đồng trong date,0
751,train_751,name name đạt sản_lượng bán hàng kỷ_lục trong quý date xuất_khẩu tăng mạnh nhờ thị_trường loc và loc,2
752,train_752,date từ sự_cố nhỏ với name name từ công_ty trị_giá number triệu name đã mất percent giá_trị lỗ tổng_cộng number tỷ đồng,0
753,train_753,name vẫn xử_lý và chấp_thuận niêm_yết mới nhưng tạm_thời giao_dịch trên name,2
754,train_754,name name date sẽ có doanh_thu nghìn tỷ lãi tăng percent so với date,2
755,train_755,name tăng percent từ đầu năm name quyết_định mang number triệu cổ_phiếu quỹ ra bán,2
756,train_756,các lãnh_đạo name name liên_tục muốn bán cổ_phiếu để lấy tiền đầu_tư,0
757,train_757,name nắm giữ gần number tỷ đồng chứng_chỉ name name đặt niềm tin vào name,2
758,train_758,name đổi tên công_ty date đặt mục_tiêu lãi number tỷ đồng cao gấp đôi date,2
759,train_759,name name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
760,train_760,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
761,train_761,name name thị_trường cận biên vừa trải qua hai tháng củng_cố sau sự phục_hồi mạnh_mẽ từ đầu date,2
762,train_762,cổ_phiếu name và cổ_phiếu name đứng trước nguy_cơ bị huỷ_bỏ niêm_yết,0
763,train_763,lịch chốt quyền nhận cổ_tức bằng tiền của number doanh_nghiệp,2
764,train_764,đhcđ name name date ước tăng percent tuyển thêm number nhân_sự trong năm nay để đáp_ứng nhu_cầu tăng_trưởng,2
765,train_765,thị_giá chỉ number một công_ty nuôi heo có name date tăng gấp number lần lên number đồng từng có lúc name đạt number đồng,2
766,train_766,cổ_phiếu hàng không lấy lại_sức sống,2
767,train_767,ông name chỉ date thôi name sẽ giải_quyết được vấn_đề của name mà người khác làm mấy năm không xong,2
768,train_768,name đặt kế_hoạch lãi number tỷ đồng trong date giảm gần percent so với năm trước,0
769,train_769,name name name có thu_nhập number triệu đồng / tháng thì nên đầu_tư number ngàn đến number triệu vào chứng_khoán nhưng hãy đầu_tư trong dài_hạn,1
770,train_770,chủ_tịch name khoe công_ty tạo ra number triệu_phú đô_la khi lên sàn lái_xe cũng có tiền cho con đi du_học,2
771,train_771,name loc loc tố xe tránh qua loc loc nhưng vẫn mượn đường numberm mà không trả phí,1
772,train_772,khối ngoại bán ròng trên name name name mất hơn number điểm trong phiên date,0
773,train_773,vụ call margin chấn_động loc loc đánh gấp thếp kèm đòn_bẩy cao để biến number triệu name thành number tỷ name,1
774,train_774,name name lên kế_hoạch lợi_nhuận date tăng percent và phát_hành thêm number triệu cổ_phiếu,2
775,train_775,name sẵn_sàng khai_thác chuyến bay quốc_tế từ date đặt kế_hoạch tăng_trưởng lợi_nhuận gần percent trong date,2
776,train_776,name thông_tư number sẽ giảm áp_lực trích_lập dự_phòng của các name,2
777,train_777,kỷ_lục chưa từng có nhà_đầu_tư trong nước mở mới number tài_khoản chứng_khoán trong date bằng xấp_xỉ percent cả date,1
778,train_778,loc loc name trình kế_hoạch phát_hành hơn number tỷ đồng trái_phiếu cổ_phiếu,2
779,train_779,công_ty dược lớn thứ number sàn chứng_khoán muốn huỷ niêm_yết khi name nắm giữ hơn percent vốn,0
780,train_780,name name lắp dầu_khí name lỗ luỹ kế number tỷ đồng kiểm_toán tiếp_tục từ_chối đưa ra ý_kiến,0
781,train_781,tiếp_tục nghẽn lệnh name name chấm_dứt chuỗi number phiên tăng điểm liên_tiếp,0
782,train_782,name name name chốt danh_sách cổ_đông chi cổ_tức đợt date bằng tiền tỷ_lệ gần percent,2
783,train_783,cơ_hội tìm_kiếm cổ_phiếu có mức cổ_tức cao từ nghị_định number,2
784,train_784,name name name name sẽ giao_dịch như_thế_nào ?,1
785,train_785,những cổ_phiếu hiếm_hoi vẫn ở đáy dù name name liên_tục lập đỉnh,2
786,train_786,name mua thêm hơn number triệu cổ_phiếu name đã nắm quá_bán số cổ_phần tại name,2
787,train_787,name sắp niêm_yết cổ_phiếu tại loc với mức định_giá number tỷ name,1
788,train_788,cổ_phiếu name của name được cấp margin trở_lại,2
789,train_789,name name vĩ_mô tích_cực name name name vẫn là điểm đến hấp_dẫn của dòng vốn trong dài_hạn,2
790,train_790,name name name name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
791,train_791,công_ty chứng_khoán chạy_đua tăng vốn đáp_ứng cơn khát margin trên thị_trường,2
792,train_792,name date đặt kế_hoạch lãi trước thuế number tỷ đồng cổ_tức tổi thiểu percent hoàn_thành thoái vốn name name,2
793,train_793,những con_số nổi_bật của thị_trường_chứng_khoán loc quý name,2
794,train_794,làm công ăn lương thu_nhập tháng chỉ number number triệu đồng tôi có nên góp number triệu đồng cùng bạn thân đầu_tư chứng_khoán ?,1
795,train_795,name name sắp phát_hành cổ_phiếu name và chia cổ_tức tổng tỷ_lệ percent kế_hoạch lãi date gấp đôi lên number tỷ đồng,2
796,train_796,name name name vọng vĩ_mô lạc_quan name name có_thể cán mốc number điểm,2
797,train_797,name tăng percent thị_trường_chứng_khoán tiếp_tục thu_hút dòng tiền khi liên_tục xác_lập đỉnh_cao mới,2
798,train_798,phiên date khối ngoại_tiếp tục bán ròng tập_trung bán name name,0
799,train_799,name name kế_hoạch lợi_nhuận tăng percent lên number tỷ đồng date sẽ phát_hành number triệu cổ_phiếu name,2
800,train_800,name lập liên_doanh với name đặt mục_tiêu tiêu_thụ number triệu tấn thép date,2
801,train_801,name name name đặt kế_hoạch lợi_nhuận date tăng gấp number lần lên hơn number tỷ đồng,2
802,train_802,name thông_qua phương_án tăng vốn cho cổ_đông hiện_hữu dự_thu về number tỷ đồng bổ_sung nguồn vốn margin tự doanh,2
803,train_803,name name lãi_ròng sau kiểm_toán điều_chỉnh xuống còn number tỷ đồng date giảm number tỷ dư_nợ vay,0
804,train_804,name name khắc_phục tình_trạng quá_tải hệ_thống trên name name name thêm động_lực hướng tới vùng mục_tiêu number number điểm,2
805,train_805,thanh khoản name phái_sinh date tăng percent so với bình_quân date,2
806,train_806,name name dành percent lợi_nhuận của date chia cổ_tức cho cổ_đông,2
807,train_807,nhóm ngân_hàng chứng_khoán bứt_phá mạnh name name name trở_thành quỹ tăng_trưởng tốt nhất thị_trường date,2
